"order_id","order_date","customer_id","customer_name","region","city","product_id","product_name","category","price","quantity","discount","payment_method","order_status","revenue"
"O17459","2024-05-23","C396","James Wells","NORTH","Delhi","P5613","phone","electronics","66040.00","1","5.00","Card","Completed","62738.00"
"O17460","2024-01-17","C393","Kaitlyn Harris","WEST","Kolkata","P9913","headphones","electronics","44940.00","5","-10.00","UPI","Cancelled","247170.00"
"O17461","2024-04-22","C388","Danielle Jackson","WEST","Delhi","P4290","t-shirt","fashion","4096.00","1","0.00","Card","Cancelled","4096.00"
"O17462","2024-07-29","C280","Katherine Hanson","NORTH","Delhi","P8296","table","home","3122.00","5","0.00","UPI","Returned","15610.00"
"O17466","2024-11-05","C434","Tanya Brock","WEST","Bangalore","P3302","jeans","fashion","3323.00","4","0.00","Card","Returned","13292.00"
"O17466","2024-01-05","C284","Vanessa Weaver","WEST","Bangalore","P4587","monitor","electronics","33584.00","2","10.00","UPI","Returned","60451.20"
"O17469","2024-03-22","C221","Gabrielle Moore","NORTH","Chennai","P5668","lamp","home","2686.00","1","5.00","Card","Completed","2551.70"
"O17471","2024-05-28","C431","Shane Riley","EAST","Kolkata","P2359","table","home","9346.00","1","0.00","UPI","Returned","9346.00"
"O17471","2024-05-28","C375","Brittany Bentley","NORTH","Hyderabad","P3502","phone","electronics","66194.00","2","15.00","UPI","Returned","112529.80"
"O17471","2024-10-15","C380","LINDA BEASLEY","SOUTH","Chennai","P5018","jacket","fashion","1093.00","2","5.00","Card","Completed","2076.70"
"O17471","2024-03-27","C356","Brian Villa","SOUTH","Unknown","P5916","phone","electronics","15200.00","5","5.00","COD","Returned","72200.00"
"O17471","2024-08-30","C480","Christopher Clark","SOUTH","Mumbai","P7192","shoes","fashion","1529.00","2","15.00","Card","Returned","2599.30"
"O17472","2024-09-16","C230","patricia colon","EAST","Mumbai","P2001","jeans","fashion","4336.00","1","5.00","Card","Returned","4119.20"
"O17472","2024-08-29","C176","James Crawford","NORTH","Chennai","P8809","lamp","home","358.00","5","15.00","COD","Completed","1521.50"
"O17472","2024-01-20","C456","Kevin Saunders","NORTH","Kolkata","P8917","sofa","home","4178.00","1","10.00","Card","Returned","3760.20"
"O17473","2024-09-14","C261","Debra Mcgrath","WEST","Hyderabad","P1136","shoes","fashion","1125.00","3","15.00","UPI","Cancelled","2868.75"
"O17473","2024-07-19","C443","Elizabeth Scott","SOUTH","Kolkata","P6114","headphones","electronics",\N,"5","0.00","Card","Cancelled",\N
"O17473","2024-06-18","C442","Maria Mitchell","SOUTH","Kolkata","P9876","table","home","1503.00","1","5.00","COD","Completed","1427.85"
"O17474","2024-08-14","C259","Terry Robinson","SOUTH","Hyderabad","P3727","jeans","fashion","3820.00","3","0.00","UPI","Cancelled","11460.00"
"O17476","2024-10-24","C286","SEAN STEWART","WEST","Mumbai","P5232","monitor","electronics","41437.00","2","20.00","COD","Completed","66299.20"
"O17478","2024-04-01","C276","ANDREW JONES","SOUTH","Unknown","P4432","shoes","fashion","1312.00","2","15.00","Card","Completed","2230.40"
"O17479","2024-09-23","C168","Tara Houston","NORTH","Chennai","P4919","laptop","electronics","67216.00","4","20.00","Card","Cancelled","215091.20"
"O17480","2024-05-28","C376","VICTORIA JOHNSON","WEST","Chennai","P6776","phone","electronics","7112.00","4","15.00","COD","Returned","24180.80"
"O17480","2024-09-11","C172","Susan Jones","SOUTH","Chennai","P8158","sofa","home","2525.00","1","10.00","COD","Cancelled","2272.50"
"O17481","2024-11-18","C142","Deborah Wiggins","WEST","Kolkata","P2096","monitor","electronics","9813.00","1","0.00","COD","Completed","9813.00"
"O17481","2024-06-21","C315","Jasmine Anderson","EAST","Hyderabad","P2317","jacket","fashion","4746.00","5","5.00","COD","Cancelled","22543.50"
"O17481","2024-06-16","C386","Lindsay Gibson","WEST","Chennai","P6661","shoes","fashion","4113.00","5","10.00","COD","Completed","18508.50"
"O17482","2024-09-14","C181","Maria Ingram","EAST","Chennai","P3687","shoes","fashion","2556.00","3","10.00","Card","Cancelled","6901.20"
"O17483","2024-01-26","C349","Thomas Stanley","NORTH","Bangalore","P2618","monitor","electronics","23651.00","2","20.00","UPI","Cancelled","37841.60"
"O17484","2024-11-10","C441","Zachary Lee","SOUTH","Hyderabad","P2214","phone","electronics","50362.00","3","0.00","UPI","Completed","151086.00"
"O17484","2024-11-30","C324","Stephanie Griffin","WEST","Hyderabad","P2395","shoes","fashion","4980.00","3","0.00","Card","Returned","14940.00"
"O17484","2024-08-14","C201","Kevin Floyd","WEST","Delhi","P6988","jacket","fashion","1476.00","4","10.00","Card","Completed","5313.60"
"O17485","2024-01-06","C189","john howell","SOUTH","Mumbai","P1001","monitor","electronics","41484.00","1","20.00","UPI","Completed","33187.20"
"O17487","2024-12-24","C460","Jill Bowen","NORTH","Unknown","P3176","headphones","electronics","59095.00","4","15.00","COD","Cancelled","200923.00"
"O17489","2024-09-01","C118","heather robinson","WEST","Bangalore","P5615","sofa","home","3988.00","1","0.00","Card","Cancelled","3988.00"
"O17489","2024-11-11","C497","Sandra Gutierrez","SOUTH","Hyderabad","P8958","table","home","9037.00","3","15.00","UPI","Completed","23044.35"
"O17490","2024-11-13","C399","Christopher Murphy","WEST","Bangalore","P4486","lamp","home","8964.00","5","0.00","COD","Cancelled","44820.00"
"O17491","2024-01-08","C431","Tanner Navarro","WEST","Chennai","P4370","headphones","electronics","77444.00","4","15.00","Card","Completed","263309.60"
"O17491","2024-06-15","C249","Michelle Gonzalez","SOUTH","Hyderabad","P4940","chair","home","1435.00","2","15.00","UPI","Completed","2439.50"
"O17493","2024-11-22","C125","Christopher Peterson","SOUTH","Mumbai","P7051","headphones","electronics","67212.00","3","10.00","Card","Returned","181472.40"
"O17496","2024-12-11","C283","Susan White","NORTH","Chennai","P4807","shoes","fashion","4956.00","3","5.00","Card","Completed","14124.60"
"O17497","2024-08-02","C198","Dale Tran","NORTH","Bangalore","P8479","monitor","electronics","72999.00","4","15.00","Card","Cancelled","248196.60"
"O17501","2024-01-06","C406","tammy moore","EAST","Bangalore","P1266","headphones","electronics","75761.00","1","15.00","COD","Returned","64396.85"
"O17501","2024-11-14","C266","Tara Torres","EAST","Kolkata","P5896","shoes","fashion","1993.00","2","20.00","Card","Cancelled","3188.80"
"O17505","2024-05-15","C388","Vincent Young","EAST","Chennai","P4018","monitor","electronics","13562.00","5","5.00","UPI","Returned","64419.50"
"O17505","2024-11-01","C429","VANESSA ADKINS","EAST","Chennai","P5831","headphones","electronics","21540.00","1","15.00","Card","Returned","18309.00"
"O17506","2024-07-14","C326","Jesse Wells","WEST","Delhi","P7976","jacket","fashion","1705.00","4","10.00","COD","Cancelled","6138.00"
"O17507","2024-05-04","C413","Carrie Gallagher","SOUTH","Bangalore","P1310","chair","home","1818.00","2","20.00","Card","Completed","2908.80"
"O17507","2024-06-07","C217","katherine cordova","NORTH","Unknown","P2572","monitor","electronics","22267.00","4","5.00","UPI","Cancelled","84614.60"
"O17507","2024-11-22","C437","Matthew Gentry","NORTH","Chennai","P3810","phone","electronics","8289.00","1","20.00","COD","Returned","6631.20"
"O17508","2024-02-21","C457","Charles Murphy","SOUTH","Kolkata","P2481","headphones","electronics","48747.00","2","15.00","COD","Cancelled","82869.90"
"O17508","2024-05-18","C421","Unknown","SOUTH","Mumbai","P4861","jeans","fashion","946.00","4","15.00","UPI","Returned","3216.40"
"O17509","2024-02-22","C228","Amy Cox","SOUTH","Mumbai","P5061","table","home","6977.00","2","0.00","UPI","Completed","13954.00"
"O17510","2024-04-08","C396","Ralph Gordon","WEST","Kolkata","P3684","sofa","home","1197.00","2","0.00","COD","Returned","2394.00"
"O17510","2024-12-29","C127","Dale Carter","SOUTH","Bangalore","P9173","jeans","fashion","1447.00","1","20.00","Card","Completed","1157.60"
"O17513","2024-07-17","C265","kevin collins","NORTH","Hyderabad","P3869","lamp","home","886.00","5","0.00","Card","Returned","4430.00"
"O17513","2024-06-10","C247","NICOLE FERNANDEZ","WEST","Chennai","P5150","phone","electronics","15296.00","4","0.00","UPI","Completed","61184.00"
"O17514","2024-12-26","C147","Unknown","WEST","Kolkata","P1043","monitor","electronics","69650.00","3","0.00","COD","Completed","208950.00"
"O17514","2024-06-25","C419","amanda fisher","SOUTH","Mumbai","P2879","table","home","1276.00","4","5.00","Card","Returned","4848.80"
"O17514","2024-01-20","C161","Heather Figueroa DDS","WEST","Hyderabad","P3273","chair","home","7630.00","1","0.00","Card","Returned","7630.00"
"O17515","2024-06-04","C134","Phillip Mckee","SOUTH","Mumbai","P7182","monitor","electronics","16658.00","5","10.00","COD","Cancelled","74961.00"
"O17516","2024-02-16","C395","Thomas Myers","NORTH","Bangalore","P2472","lamp","home","475.00","1","5.00","Card","Completed","451.25"
"O17516","2024-06-05","C423","Nicholas Chen","NORTH","Mumbai","P3121","laptop","electronics","53755.00","4","-10.00","Card","Cancelled","236522.00"
"O17516","2024-08-30","C195","CHELSEA PEARSON","EAST","Chennai","P7875","chair","home","884.00","1","0.00","Card","Returned","884.00"
"O17517","2024-04-08","C369","Mariah Oliver","WEST","Hyderabad","P5772","phone","electronics","79835.00","3","5.00","COD","Cancelled","227529.75"
"O17518","2024-08-14","C442","Jose Johnson","EAST","Chennai","P5416","phone","electronics","15038.00","2","10.00","UPI","Cancelled","27068.40"
"O17520","2024-09-24","C282","Jessica Hull","EAST","Hyderabad","P2963","laptop","electronics","26521.00","1","15.00","COD","Cancelled","22542.85"
"O17520","2024-04-06","C192","Brittany Williams","WEST","Chennai","P5014","monitor","electronics",\N,"4","0.00","UPI","Completed",\N
"O17523","2024-03-16","C260","Robin Boyd","NORTH","Chennai","P2475","lamp","home","2161.00","3","20.00","Card","Cancelled","5186.40"
"O17523","2024-04-28","C341","SHEILA BERGER","SOUTH","Mumbai","P4124","monitor","electronics","60586.00","3","15.00","UPI","Returned","154494.30"
"O17523","2024-09-09","C308","KRISTINA PETERSON","WEST","Hyderabad","P9504","lamp","home","9106.00","5","15.00","Card","Returned","38700.50"
"O17524","2024-05-21","C368","Kaitlyn Hudson","SOUTH","Kolkata","P2865","laptop","electronics","30192.00","4","15.00","UPI","Returned","102652.80"
"O17525","2024-03-25","C496","Kimberly Henry","NORTH","Hyderabad","P1099","jeans","fashion","3225.00","2","0.00","COD","Completed","6450.00"
"O17526","2024-05-25","C446","Lisa Peters","NORTH","Kolkata","P7029","jacket","fashion","1606.00","2","15.00","UPI","Cancelled","2730.20"
"O17527","2024-12-17","C215","Brian Vasquez","WEST","Delhi","P5248","sofa","home","2602.00","4","0.00","UPI","Cancelled","10408.00"
"O17532","2024-02-08","C387","Austin Ortiz","NORTH","Kolkata","P3498","shoes","fashion","4493.00","3","0.00","Card","Completed","13479.00"
"O17533","2024-12-24","C453","zachary williams","WEST","Hyderabad","P3635","lamp","home","4221.00","2","20.00","UPI","Completed","6753.60"
"O17533","2024-01-13","C371","Krystal Mcintyre","WEST","Chennai","P6070","phone","electronics","14128.00","3","5.00","COD","Returned","40264.80"
"O17534","2024-12-08","C117","Tanya Harrison","EAST","Chennai","P2209","jeans","fashion","811.00","1","15.00","Card","Cancelled","689.35"
"O17534","2024-05-07","C297","Tony Jones","SOUTH","Delhi","P5533","phone","electronics","73405.00","5","15.00","UPI","Returned","311971.25"
"O17535","2024-02-29","C144","ALYSSA CRAIG","NORTH","Kolkata","P8676","table","home","3180.00","4","0.00","COD","Returned","12720.00"
"O17535","2024-11-04","C305","David Carter","WEST","Kolkata","P9810","jeans","fashion","3737.00","4","0.00","COD","Returned","14948.00"
"O17538","2024-06-07","C106","John Wilson","WEST","Bangalore","P1120","jeans","fashion","902.00","4","0.00","COD","Completed","3608.00"
"O17538","2024-07-29","C320","Carly Villanueva","WEST","Kolkata","P5793","lamp","home","4574.00","4","15.00","UPI","Returned","15551.60"
"O17538","2024-05-02","C171","Bobby Warren","SOUTH","Kolkata","P9319","shoes","fashion","1335.00","2","15.00","COD","Completed","2269.50"
"O17539","2024-06-05","C194","Brianna Miller","NORTH","Bangalore","P3587","chair","home","3862.00","2","0.00","Card","Cancelled","7724.00"
"O17540","2024-07-20","C336","Leslie Fernandez","NORTH","Chennai","P1715","sofa","home","7379.00","2","10.00","COD","Returned","13282.20"
"O17540","2024-11-29","C127","Meghan Myers","NORTH","Delhi","P1822","table","home","9174.00","5","20.00","Card","Cancelled","36696.00"
"O17541","2024-01-03","C382","Linda Stevenson","NORTH","Unknown","P4629","jacket","fashion","2488.00","2","10.00","Card","Returned","4478.40"
"O17542","2024-12-22","C285","Frank Berger","SOUTH","Kolkata","P5529","shoes","fashion","1557.00","2","10.00","Card","Returned","2802.60"
"O17544","2024-11-01","C287","Amber Harmon","NORTH","Mumbai","P2320","monitor","electronics","58020.00","3","20.00","Card","Returned","139248.00"
"O17544","2024-04-07","C436","Daniel Parker","SOUTH","Bangalore","P6561","monitor","electronics","70802.00","5","5.00","COD","Returned","336309.50"
"O17544","2024-03-14","C386","SCOTT RODRIGUEZ","WEST","Kolkata","P6847","lamp","home","7569.00","4","0.00","UPI","Completed","30276.00"
"O17546","2024-10-25","C204","Wesley Harris","NORTH","Hyderabad","P1672","lamp","home","9175.00","5","10.00","Card","Cancelled","41287.50"
"O17546","2024-02-09","C215","Matthew Acosta","NORTH","Hyderabad","P5478","table","home","6353.00","2","0.00","COD","Returned","12706.00"
"O17553","2024-01-28","C409","Kimberly Williams","WEST","Delhi","P6372","headphones","electronics","6470.00","5","10.00","COD","Returned","29115.00"
"O17554","2024-10-15","C378","CYNTHIA CHARLES","WEST","Hyderabad","P3615","table","home","8619.00","1","15.00","Card","Completed","7326.15"
"O17554","2024-11-21","C359","Matthew Hughes","NORTH","Unknown","P5931","sofa","home","6657.00","2","0.00","Card","Returned","13314.00"
"O17554","2024-12-04","C372","Linda Smith","NORTH","Bangalore","P9021","jeans","fashion","2430.00","2","0.00","Card","Cancelled","4860.00"
"O17558","2024-12-23","C297","Kenneth Nelson","NORTH","Delhi","P5188","lamp","home","4175.00","5","0.00","COD","Cancelled","20875.00"
"O17558","2024-01-28","C333","Kaitlyn Wood","NORTH","Mumbai","P5844","jacket","fashion","2927.00","5","20.00","COD","Completed","11708.00"
"O17558","2024-12-09","C375","Kathy Garza","NORTH","Bangalore","P6073","phone","electronics","40933.00","4","10.00","Card","Completed","147358.80"
"O17559","2024-04-12","C424","Patricia Davis","NORTH","Delhi","P3625","lamp","home","896.00","1","0.00","Card","Completed","896.00"
"O17559","2024-10-29","C185","John Allison","SOUTH","Mumbai","P4308","jacket","fashion","4976.00","2","15.00","UPI","Completed","8459.20"
"O17561","2024-05-04","C289","Adrian Green","SOUTH","Bangalore","P5865","lamp","home","344.00","3","5.00","COD","Returned","980.40"
"O17562","2024-10-13","C119","Kyle Kerr","NORTH","Delhi","P8712","shoes","fashion","1322.00","2","0.00","Card","Returned","2644.00"
"O17563","2024-08-19","C208","Colleen Vargas","NORTH","Kolkata","P2399","headphones","electronics","65914.00","3","10.00","COD","Cancelled","177967.80"
"O17563","2024-02-29","C500","Alexandria Robinson","WEST","Kolkata","P9611","t-shirt","fashion","1697.00","2","15.00","COD","Completed","2884.90"
"O17564","2024-05-01","C221","DESIREE COLLIER","WEST","Kolkata","P7300","sofa","home","5416.00","50","20.00","Card","Cancelled","216640.00"
"O17564","2024-06-26","C420","MIKE GARRISON","WEST","Delhi","P7518","t-shirt","fashion","4773.00","2","15.00","Card","Cancelled","8114.10"
"O17565","2024-06-27","C422","Monica Olson","NORTH","Mumbai","P1959","jeans","fashion","1159.00","1","10.00","COD","Returned","1043.10"
"O17566","2024-06-06","C123","Heather Webster","WEST","Unknown","P6622","lamp","home","8268.00","1","5.00","UPI","Cancelled","7854.60"
"O17568","2024-01-26","C290","paul jacobs","NORTH","Hyderabad","P1201","laptop","electronics","50096.00","3","10.00","UPI","Completed","135259.20"
"O17570","2024-03-20","C468","jaime wong","NORTH","Delhi","P2627","sofa","home","9237.00","2","15.00","Card","Returned","15702.90"
"O17571","2024-09-22","C133","Kristine Mcclain","WEST","Kolkata","P3893","headphones","electronics","51597.00","4","20.00","COD","Cancelled","165110.40"
"O17571","2024-07-22","C379","Erin Chen","SOUTH","Hyderabad","P4976","chair","home","2895.00","2","5.00","COD","Cancelled","5500.50"
"O17571","2024-10-01","C218","Danielle Herrera","NORTH","Unknown","P6993","sofa","home","3671.00","4","20.00","COD","Returned","11747.20"
"O17572","2024-03-26","C111","ISAAC MORALES","WEST","Bangalore","P2704","phone","electronics","22539.00","2","10.00","COD","Cancelled","40570.20"
"O17572","2024-12-14","C227","Elizabeth Brown","EAST","Hyderabad","P3243","jeans","fashion","3986.00","2","5.00","Card","Completed","7573.40"
"O17572","2024-09-30","C442","Jonathan Anderson","NORTH","Delhi","P6973","laptop","electronics","59737.00","3","0.00","Card","Cancelled","179211.00"
"O17572","2024-12-27","C221","Unknown","WEST","Bangalore","P9295","table","home","3258.00","5","0.00","COD","Cancelled","16290.00"
"O17572","2024-08-15","C336","Caitlin Murray","EAST","Kolkata","P9863","phone","electronics","20277.00","1","15.00","Card","Returned","17235.45"
"O17573","2024-10-24","C393","Michael Mendez","WEST","Kolkata","P7927","t-shirt","fashion","2312.00","2","0.00","COD","Completed","4624.00"
"O17573","2024-03-06","C323","Nathan Lyons","WEST","Chennai","P7974","headphones","electronics","19791.00","3","10.00","Card","Cancelled","53435.70"
"O17573","2024-02-24","C245","Sean May","WEST","Chennai","P9268","table","home","1481.00","3","5.00","UPI","Returned","4220.85"
"O17575","2024-12-11","C443","Kayla White","WEST","Kolkata","P6906","sofa","home","6874.00","4","20.00","COD","Completed","21996.80"
"O17576","2024-05-18","C284","Matthew Rogers","WEST","Unknown","P1380","sofa","home","715.00","2","0.00","UPI","Cancelled","1430.00"
"O17577","2024-08-03","C205","Stephanie Kirk","NORTH","Bangalore","P5206","laptop","electronics","63835.00","2","10.00","COD","Cancelled","114903.00"
"O17577","2024-02-17","C195","rachael hall","EAST","Mumbai","P5988","laptop","electronics","78540.00","4","0.00","UPI","Cancelled","314160.00"
"O17578","2024-08-01","C221","Mary Yang","SOUTH","Chennai","P2039","jeans","fashion","3343.00","3","0.00","Card","Cancelled","10029.00"
"O17578","2024-11-16","C311","BENJAMIN WEST","NORTH","Kolkata","P3719","jacket","fashion","3396.00","3","20.00","COD","Cancelled","8150.40"
"O17578","2024-02-15","C310","William Taylor","NORTH","Hyderabad","P3907","shoes","fashion","2173.00","2","15.00","UPI","Cancelled","3694.10"
"O17580","2024-09-02","C355","Jason Lee","WEST","Bangalore","P9752","lamp","home","564.00","2","20.00","Card","Returned","902.40"
"O17581","2024-06-02","C397","Justin Allen","SOUTH","Mumbai","P3038","jeans","fashion","2717.00","4","10.00","UPI","Completed","9781.20"
"O17582","2024-04-30","C272","Alexandria Woodard","NORTH","Chennai","P2973","table","home","2757.00","3","20.00","COD","Completed","6616.80"
"O17582","2024-12-24","C444","Erin Hart","NORTH","Mumbai","P3031","t-shirt","fashion","912.00","1","-10.00","Card","Cancelled","1003.20"
"O17585","2024-10-31","C255","jamie brown","WEST","Kolkata","P2976","shoes","fashion","1796.00","2","20.00","COD","Cancelled","2873.60"
"O17585","2024-07-10","C181","Daniel Martinez","NORTH","Chennai","P8471","sofa","home","4555.00","4","15.00","UPI","Returned","15487.00"
"O17586","2024-06-24","C244","Joseph Wright","SOUTH","Mumbai","P9464","lamp","home","4125.00","4","20.00","Card","Returned","13200.00"
"O17587","2024-03-09","C436","William Powell","WEST","Chennai","P5727","shoes","fashion","3449.00","4","0.00","Card","Cancelled","13796.00"
"O17587","2024-12-09","C415","Kayla Martin","NORTH","Chennai","P8245","t-shirt","fashion","3063.00","5","0.00","COD","Completed","15315.00"
"O17588","2024-03-27","C431","Suzanne Maynard","NORTH","Kolkata","P7359","headphones","electronics","77045.00","3","5.00","UPI","Cancelled","219578.25"
"O17589","2024-01-25","C305","kurt duncan","SOUTH","Hyderabad","P6818","shoes","fashion","4455.00","3","0.00","Card","Cancelled","13365.00"
"O17589","2024-12-10","C393","Gina Benson","SOUTH","Kolkata","P7753","shoes","fashion","602.00","1","-10.00","Card","Returned","662.20"
"O17590","2024-06-17","C186","Audrey Burgess","SOUTH","Kolkata","P2248","shoes","fashion","1769.00","1","10.00","UPI","Cancelled","1592.10"
"O17590","2024-11-11","C182","Mindy Simon","WEST","Chennai","P4324","chair","home","4123.00","2","10.00","Card","Completed","7421.40"
"O17591","2024-06-14","C125","William Wells","WEST","Mumbai","P9351","phone","electronics","16270.00","2","5.00","COD","Cancelled","30913.00"
"O17592","2024-02-15","C407","Terri Howell","EAST","Delhi","P1056","lamp","home","8875.00","4","10.00","COD","Cancelled","31950.00"
"O17592","2024-02-11","C492","julie pacheco","SOUTH","Mumbai","P2613","laptop","electronics","28403.00","5","0.00","Card","Returned","142015.00"
"O17592","2024-01-29","C195","Nicole Martin","EAST","Kolkata","P3315","sofa","home","3143.00","1","0.00","Card","Cancelled","3143.00"
"O17592","2024-02-04","C332","Robin Burton","NORTH","Bangalore","P5556","lamp","home","2021.00","3","5.00","COD","Returned","5759.85"
"O17592","2024-01-25","C452","Shawn Dixon","NORTH","Delhi","P9403","jacket","fashion","3425.00","4","0.00","Card","Completed","13700.00"
"O17593","2024-04-13","C105","Troy Smith","SOUTH","Hyderabad","P4215","phone","electronics","45240.00","4","15.00","UPI","Completed","153816.00"
"O17593","2024-01-27","C492","Unknown","NORTH","Chennai","P7089","table","home","9645.00","1","20.00","UPI","Completed","7716.00"
"O17594","2024-01-29","C143","ALEJANDRO ZAVALA","WEST","Delhi","P3243","headphones","electronics","46558.00","3","15.00","UPI","Cancelled","118722.90"
"O17594","2024-01-15","C145","lauren johnson","NORTH","Kolkata","P3885","lamp","home","9543.00","4","20.00","Card","Returned","30537.60"
"O17595","2024-08-02","C468","lauren singh","SOUTH","Delhi","P1888","headphones","electronics","59384.00","4","0.00","COD","Returned","237536.00"
"O17595","2024-02-29","C238","kelly cole","WEST","Hyderabad","P2172","laptop","electronics","55473.00","5","15.00","Card","Returned","235760.25"
"O17595","2024-07-28","C326","Elizabeth Andersen","WEST","Hyderabad","P5138","lamp","home","385.00","4","5.00","Card","Cancelled","1463.00"
"O17595","2024-07-26","C161","Michael Austin","NORTH","Bangalore","P6101","sofa","home","4346.00","5","0.00","UPI","Completed","21730.00"
"O17595","2024-10-29","C468","Christine Miller","WEST","Hyderabad","P8286","lamp","home","4966.00","1","15.00","COD","Completed","4221.10"
"O17596","2024-08-07","C122","Jonathan Jensen","NORTH","Hyderabad","P2443","shoes","fashion","1066.00","5","10.00","Card","Cancelled","4797.00"
"O17598","2024-11-13","C296","benjamin austin","WEST","Kolkata","P3804","sofa","home","9826.00","1","0.00","COD","Completed","9826.00"
"O17599","2024-10-02","C149","Dustin Lyons","WEST","Hyderabad","P5347","chair","home","3413.00","1","5.00","UPI","Cancelled","3242.35"
"O17600","2024-02-09","C363","Unknown","NORTH","Hyderabad","P5074","laptop","electronics","25718.00","5","5.00","COD","Returned","122160.50"
"O17600","2024-10-18","C420","Joel Bell","NORTH","Unknown","P9329","monitor","electronics","69514.00","50","10.00","UPI","Cancelled","3128130.00"
"O17600","2024-12-06","C400","Sharon Miller","WEST","Delhi","P9378","jeans","fashion","4847.00","4","0.00","UPI","Cancelled","19388.00"
"O17601","2024-06-06","C288","Rachel Little","NORTH","Kolkata","P4361","jeans","fashion","578.00","2","0.00","Card","Cancelled","1156.00"
"O17603","2024-11-25","C337","JAMES MOSES","SOUTH","Kolkata","P4086","table","home","3169.00","5","0.00","UPI","Returned","15845.00"
"O17603","2024-09-05","C269","Kristina Curry","NORTH","Mumbai","P6526","jeans","fashion","4655.00","2","20.00","COD","Returned","7448.00"
"O17603","2024-03-20","C365","Adam Hansen","EAST","Kolkata","P9258","phone","electronics","46466.00","5","0.00","COD","Cancelled","232330.00"
"O17604","2024-10-19","C494","Maria Duarte","SOUTH","Hyderabad","P2046","jeans","fashion","1455.00","2","10.00","Card","Completed","2619.00"
"O17605","2024-04-02","C272","Christopher Ruiz","NORTH","Hyderabad","P5025","table","home","9466.00","2","10.00","COD","Cancelled","17038.80"
"O17605","2024-10-28","C195","Ashlee Lopez","WEST","Delhi","P6629","phone","electronics","26192.00","3","20.00","UPI","Cancelled","62860.80"
"O17606","2024-08-04","C483","Morgan Black","EAST","Bangalore","P2789","lamp","home","6732.00","1","5.00","UPI","Cancelled","6395.40"
"O17606","2024-06-07","C444","Crystal Hunter","SOUTH","Delhi","P9467","phone","electronics","32692.00","4","0.00","COD","Completed","130768.00"
"O17606","2024-12-09","C237","andrew ortega","WEST","Hyderabad","P9540","table","home","4540.00","5","5.00","COD","Cancelled","21565.00"
"O17607","2024-11-11","C130","Amy Bryan","EAST","Mumbai","P2178","lamp","home","2874.00","4","15.00","Card","Cancelled","9771.60"
"O17607","2024-01-28","C264","Natalie Reed","WEST","Mumbai","P3976","shoes","fashion","4215.00","5","0.00","COD","Returned","21075.00"
"O17607","2024-06-05","C216","DANIELLE RIOS","NORTH","Mumbai","P4061","sofa","home","9496.00","4","10.00","UPI","Completed","34185.60"
"O17607","2024-01-31","C169","David Hoffman","SOUTH","Chennai","P8226","jeans","fashion","4414.00","3","0.00","Card","Completed","13242.00"
"O17607","2024-06-13","C265","Lisa Bryant","NORTH","Chennai","P8490","lamp","home","8157.00","2","0.00","COD","Cancelled","16314.00"
"O17608","2024-01-26","C343","Kathryn Martinez","EAST","Unknown","P2394","sofa","home","2557.00","2","10.00","COD","Returned","4602.60"
"O17609","2024-04-13","C425","SHERRY NGUYEN","NORTH","Delhi","P8002","jeans","fashion","2280.00","4","10.00","UPI","Returned","8208.00"
"O17610","2024-09-20","C312","Darlene Castro","EAST","Unknown","P3336","monitor","electronics","17635.00","2","15.00","Card","Completed","29979.50"
"O17610","2024-11-18","C184","Lauren Mathis","SOUTH","Hyderabad","P5204","monitor","electronics","23440.00","5","0.00","COD","Returned","117200.00"
"O17610","2024-12-18","C395","jennifer phillips","WEST","Chennai","P9350","jacket","fashion","4673.00","4","5.00","Card","Returned","17757.40"
"O17612","2024-10-03","C492","Antonio Little","SOUTH","Mumbai","P6423","jacket","fashion","3540.00","2","5.00","COD","Completed","6726.00"
"O17614","2024-07-08","C356","Charles Yang","WEST","Kolkata","P1701","jeans","fashion","4460.00","5","5.00","UPI","Completed","21185.00"
"O17614","2024-01-02","C373","Thomas Stout","NORTH","Delhi","P6732","shoes","fashion","3288.00","2","20.00","COD","Cancelled","5260.80"
"O17615","2024-12-30","C491","Corey Wong","WEST","Chennai","P3785","t-shirt","fashion","4511.00","2","15.00","COD","Cancelled","7668.70"
"O17616","2024-02-27","C227","Nicholas Baker","NORTH","Hyderabad","P8939","lamp","home","3074.00","1","0.00","COD","Cancelled","3074.00"
"O17618","2024-05-27","C153","Richard Hinton","NORTH","Chennai","P2174","laptop","electronics","24929.00","5","20.00","COD","Completed","99716.00"
"O17620","2024-06-16","C150","Tammy Mercado","NORTH","Hyderabad","P3190","phone","electronics","57570.00","5","0.00","UPI","Completed","287850.00"
"O17620","2024-02-27","C439","troy smith","EAST","Chennai","P3907","lamp","home","9043.00","2","20.00","COD","Completed","14468.80"
"O17620","2024-02-16","C316","Evelyn Moreno","SOUTH","Unknown","P7054","t-shirt","fashion","598.00","3","15.00","COD","Returned","1524.90"
"O17621","2024-06-29","C193","Lisa Patterson","SOUTH","Hyderabad","P1240","jeans","fashion","642.00","5","0.00","UPI","Completed","3210.00"
"O17622","2024-06-13","C452","robert figueroa","EAST","Delhi","P6336","monitor","electronics","52183.00","5","10.00","COD","Returned","234823.50"
"O17624","2024-11-26","C135","Kathleen Day","NORTH","Delhi","P5824","shoes","fashion","1420.00","4","0.00","UPI","Returned","5680.00"
