order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status,revenue
O16245,2024-05-14,C119,"Sandra Cherry",West,Mumbai,P5231,Phone,Electronics,16749.00,5,20.00,Card,Cancelled,0.00
O16245,2024-11-14,C127,"Barbara Patrick",North,Kolkata,P8778,Laptop,Electronics,49903.00,2,10.00,COD,Returned,0.00
O16245,2024-05-16,C200,"Daniel Stevenson",North,Kolkata,P9188,Sofa,Home,455.00,2,0.00,COD,Cancelled,0.00
O16248,2024-02-02,C229,"Kyle Harris",North,Mumbai,P7943,Chair,Home,4606.00,5,5.00,Card,Completed,21878.50
O16249,2024-09-03,C198,"Jesus Jones",East,Mumbai,P2291,Phone,Electronics,41858.00,1,0.00,Card,Cancelled,0.00
O16249,2024-08-19,C490,Unknown,South,Delhi,P8566,Monitor,Electronics,34737.00,50,20.00,UPI,Cancelled,0.00
O16250,2024-09-16,C465,"Andrew Meadows",East,Hyderabad,P4291,Chair,Home,4240.00,2,0.00,UPI,Cancelled,0.00
O16250,2024-05-19,C223,"Andrea Rodriguez",West,Mumbai,P5310,Shoes,Fashion,3908.00,3,20.00,UPI,Cancelled,0.00
O16250,2024-07-17,C289,"Mr. Jeffery Reeves",South,Bangalore,P7858,Headphones,Electronics,75968.00,1,20.00,COD,Returned,0.00
O16250,2024-02-24,C244,"Kimberly Burch",East,Delhi,P9453,Lamp,Home,9454.00,1,0.00,Card,Completed,9454.00
O16252,2024-01-22,C303,"Michael Navarro",South,Kolkata,P4107,Table,Home,471.00,1,5.00,COD,Returned,0.00
O16253,2024-11-15,C279,"John Cline",North,Kolkata,P3011,Chair,Home,8916.00,2,20.00,UPI,Cancelled,0.00
O16253,2024-09-17,C134,"Jason Jones",North,Bangalore,P6163,Jacket,Fashion,2319.00,2,10.00,UPI,Cancelled,0.00
O16253,2024-05-04,C110,"Jonathan Thompson",North,Bangalore,P7230,Lamp,Home,6345.00,5,20.00,Card,Completed,25380.00
O16255,2024-06-08,C384,"Lauren Richards",East,Mumbai,P2572,Laptop,Electronics,67861.00,4,20.00,UPI,Cancelled,0.00
O16255,2024-02-23,C389,"Kimberly Harris",North,Delhi,P4503,Chair,Home,2284.00,3,0.00,Card,Cancelled,0.00
O16255,2024-12-21,C103,"David Myers",West,Hyderabad,P4847,Shoes,Fashion,2139.00,1,20.00,COD,Returned,0.00
O16255,2024-07-21,C187,"Joseph Orozco",North,Chennai,P9745,Shoes,Fashion,3920.00,3,10.00,COD,Completed,10584.00
O16256,2024-08-12,C314,"Samantha Johnson",East,Bangalore,P1625,Table,Home,4487.00,5,0.00,Card,Cancelled,0.00
O16256,2024-01-08,C207,"Christy Miller",South,Hyderabad,P6456,Sofa,Home,7080.00,1,20.00,UPI,Completed,5664.00
O16258,2024-01-27,C114,"Sean Osborne",East,Kolkata,P6229,Table,Home,5527.00,2,5.00,UPI,Completed,10501.30
O16259,2024-05-26,C226,"Charles Williams",West,Hyderabad,P6960,Sofa,Home,1678.00,5,10.00,UPI,Cancelled,0.00
O16261,2024-01-12,C134,"Elizabeth Perez",East,Hyderabad,P6536,Phone,Electronics,9704.00,5,15.00,Card,Returned,0.00
O16263,2024-03-08,C128,"Ashley Pearson",South,Hyderabad,P5612,Phone,Electronics,26257.00,1,5.00,COD,Returned,0.00
O16264,2024-08-13,C301,"Anthony Johnson",South,Delhi,P7245,Table,Home,8537.00,4,0.00,COD,Returned,0.00
O16264,2024-04-04,C111,"Troy Chapman",West,Delhi,P8314,Sofa,Home,7350.00,5,20.00,Card,Returned,0.00
O16265,2024-06-15,C300,"Richard Doyle",North,Delhi,P3964,Headphones,Electronics,73113.00,5,0.00,COD,Returned,0.00
O16265,2024-08-03,C241,"Vicki Ray",South,Delhi,P5932,Table,Home,4278.00,1,10.00,COD,Returned,0.00
O16265,2024-06-26,C477,"Jamie Conner",South,Delhi,P8309,Jeans,Fashion,572.00,5,0.00,UPI,Completed,2860.00
O16266,2024-09-20,C186,"Frederick Torres",South,Bangalore,P2962,Jacket,Fashion,1771.00,3,0.00,Card,Returned,0.00
O16266,2024-10-17,C369,"Craig Thomas",West,Bangalore,P7140,Headphones,Electronics,52703.00,2,20.00,Card,Completed,84324.80
O16267,2024-10-24,C272,"Michael Cross",North,Bangalore,P8351,Lamp,Home,6755.00,3,20.00,Card,Completed,16212.00
O16268,2024-12-08,C162,"Justin Ramirez",North,Mumbai,P5486,Headphones,Electronics,78730.00,5,20.00,UPI,Completed,314920.00
O16268,2024-05-12,C348,"Scott Martin",West,Hyderabad,P6168,Sofa,Home,9573.00,2,20.00,Card,Completed,15316.80
O16268,2024-05-25,C218,Unknown,North,Mumbai,P9841,Laptop,Electronics,44000.00,2,10.00,COD,Returned,0.00
O16269,2024-03-01,C381,"Nicole Foster",South,Delhi,P2243,Lamp,Home,9257.00,4,0.00,COD,Completed,37028.00
O16270,2024-05-13,C159,"Troy Thomas",North,Kolkata,P7409,Sofa,Home,5773.00,5,20.00,COD,Completed,23092.00
O16271,2024-07-03,C465,"Edwin Zimmerman",North,Mumbai,P4862,Laptop,Electronics,26218.00,5,20.00,UPI,Returned,0.00
O16272,2024-04-26,C408,"Thomas Ingram",East,Kolkata,P7398,Table,Home,7696.00,2,20.00,UPI,Returned,0.00
O16273,2024-04-14,C141,"Kyle Murphy",North,Chennai,P2819,Sofa,Home,3712.00,4,5.00,UPI,Returned,0.00
O16273,2024-07-27,C324,"Jennifer Barber",North,Delhi,P3162,Chair,Home,1997.00,3,0.00,COD,Completed,5991.00
O16274,2024-11-08,C473,"Leah Gonzales",North,Bangalore,P3419,Shoes,Fashion,2660.00,2,20.00,Card,Completed,4256.00
O16279,2024-05-10,C277,"Bradley Graham",East,Delhi,P5939,Laptop,Electronics,28124.00,5,5.00,Card,Returned,0.00
O16279,2024-01-19,C239,Unknown,West,Hyderabad,P9589,T-Shirt,Fashion,1454.00,4,10.00,COD,Completed,5234.40
O16280,2024-02-06,C274,"Michelle Wagner",North,Mumbai,P1945,Laptop,Electronics,55707.00,5,0.00,COD,Returned,0.00
O16280,2024-12-20,C134,"Robert Burton",West,Chennai,P2822,Table,Home,794.00,2,10.00,UPI,Cancelled,0.00
O16280,2024-10-26,C320,"Christopher Lawrence",South,Delhi,P4286,Headphones,Electronics,30445.00,3,10.00,Card,Cancelled,0.00
O16280,2024-04-29,C195,"John Davis",North,Hyderabad,P8497,Lamp,Home,4785.00,2,5.00,COD,Cancelled,0.00
O16282,2024-11-20,C383,"Justin Morgan",South,Kolkata,P3332,Laptop,Electronics,5472.00,5,20.00,Card,Cancelled,0.00
O16282,2024-02-13,C271,"Stephanie Gay",South,Bangalore,P3581,T-Shirt,Fashion,4019.00,4,0.00,UPI,Completed,16076.00
O16283,2024-03-18,C214,"Elizabeth Mata",West,Bangalore,P2908,Chair,Home,7717.00,2,15.00,Card,Returned,0.00
O16284,2024-07-19,C198,"Kathleen Russell",North,Kolkata,P6992,Jacket,Fashion,3129.00,1,0.00,UPI,Returned,0.00
O16285,2024-05-31,C220,"Timothy Rodriguez Md",East,Unknown,P4618,Headphones,Electronics,70866.00,1,10.00,UPI,Returned,0.00
O16285,2024-01-09,C457,"Courtney Diaz",South,Hyderabad,P9172,Chair,Home,445.00,1,-10.00,COD,Cancelled,0.00
O16285,2024-01-04,C320,"Michael Taylor",South,Delhi,P9636,Table,Home,4024.00,4,0.00,UPI,Cancelled,0.00
O16286,2024-01-14,C386,"Jermaine Larson",North,Kolkata,P1503,Shoes,Fashion,3124.00,1,15.00,Card,Cancelled,0.00
O16286,2024-02-04,C448,"Theresa Soto",East,Bangalore,P1517,T-Shirt,Fashion,4479.00,1,15.00,COD,Returned,0.00
O16286,2024-05-24,C360,"Mark Carter",South,Kolkata,P4368,Headphones,Electronics,60464.00,5,10.00,UPI,Cancelled,0.00
O16286,2024-11-26,C293,"Desiree Cook",South,Chennai,P4579,Laptop,Electronics,10559.00,50,5.00,UPI,Cancelled,0.00
O16287,2024-01-20,C450,"Candice West",North,Bangalore,P5649,Laptop,Electronics,33361.00,2,20.00,UPI,Completed,53377.60
O16289,2024-08-06,C330,"Timothy Weaver",South,Hyderabad,P1041,Sofa,Home,9459.00,2,-10.00,Card,Completed,20809.80
O16289,2024-07-12,C182,"Michael Garcia",North,Unknown,P7702,Monitor,Electronics,61330.00,2,0.00,Card,Returned,0.00
O16290,2024-04-18,C419,"Craig Green",East,Mumbai,P9350,Headphones,Electronics,36304.00,3,0.00,UPI,Cancelled,0.00
O16291,2024-11-29,C347,"Jessica Sanchez",West,Bangalore,P4399,Table,Home,8984.00,4,5.00,Card,Returned,0.00
O16293,2024-11-10,C127,"Willie Galloway",North,Bangalore,P3323,Chair,Home,768.00,1,20.00,Card,Cancelled,0.00
O16293,2024-08-17,C172,"Veronica Martinez",North,Mumbai,P5276,T-Shirt,Fashion,3874.00,5,0.00,COD,Completed,19370.00
O16293,2024-08-11,C380,"Dylan Cox",West,Hyderabad,P5468,Chair,Home,5568.00,2,15.00,COD,Cancelled,0.00
O16293,2024-05-23,C490,"Scott Sims",West,Bangalore,P8443,Chair,Home,4813.00,1,15.00,COD,Returned,0.00
O16294,2024-10-26,C104,"Andrew Morse",West,Unknown,P1050,Phone,Electronics,41580.00,2,-10.00,Card,Cancelled,0.00
O16295,2024-11-22,C181,"Ann Morales",North,Chennai,P5370,Chair,Home,1490.00,3,10.00,COD,Completed,4023.00
O16295,2024-03-25,C473,"Elizabeth Alexander",West,Delhi,P7138,Jacket,Fashion,4981.00,5,5.00,Card,Cancelled,0.00
O16295,2024-05-03,C341,"Antonio Roberts",North,Kolkata,P9805,Table,Home,7293.00,4,0.00,COD,Returned,0.00
O16296,2024-08-07,C461,"Mario Thompson",South,Delhi,P8548,Sofa,Home,6976.00,5,15.00,UPI,Returned,0.00
O16296,2024-04-27,C191,"Jason Wilson",South,Chennai,P9853,Jacket,Fashion,2356.00,1,15.00,Card,Returned,0.00
O16299,2024-02-14,C135,"Dustin Nicholson",North,Mumbai,P1320,Lamp,Home,1913.00,5,0.00,COD,Returned,0.00
O16299,2024-07-26,C300,"Joseph Nolan",West,Kolkata,P5336,Monitor,Electronics,29854.00,3,0.00,UPI,Completed,89562.00
O16301,2024-10-01,C142,"Christine Newton",East,Delhi,P2012,Sofa,Home,5739.00,4,0.00,Card,Completed,22956.00
O16301,2024-05-12,C113,Unknown,South,Bangalore,P5127,Laptop,Electronics,10065.00,3,5.00,UPI,Completed,28685.25
O16301,2024-05-05,C105,"Samuel Brennan",North,Kolkata,P6188,Jeans,Fashion,2456.00,5,5.00,UPI,Returned,0.00
O16302,2024-09-26,C227,"Dawn Francis",South,Bangalore,P7013,Phone,Electronics,74219.00,3,20.00,Card,Cancelled,0.00
O16304,2024-11-12,C383,"Mackenzie Deleon",South,Hyderabad,P3084,Shoes,Fashion,665.00,2,10.00,Card,Cancelled,0.00
O16304,2024-01-18,C234,"Andrea Edwards",North,Chennai,P5266,Monitor,Electronics,60713.00,2,15.00,COD,Cancelled,0.00
O16306,2024-07-26,C203,"Danielle Yu",West,Bangalore,P5165,Phone,Electronics,34018.00,1,20.00,Card,Cancelled,0.00
O16308,2024-07-10,C450,"Nicole Watson",West,Hyderabad,P9310,Phone,Electronics,8059.00,3,0.00,COD,Cancelled,0.00
O16309,2024-02-07,C234,Unknown,North,Mumbai,P5148,Jeans,Fashion,4427.00,2,10.00,UPI,Completed,7968.60
O16310,2024-03-12,C104,"Pamela Stewart",North,Mumbai,P8909,T-Shirt,Fashion,887.00,2,15.00,COD,Returned,0.00
O16312,2024-07-23,C488,Unknown,South,Mumbai,P3763,Jacket,Fashion,1422.00,5,5.00,Card,Completed,6754.50
O16312,2024-07-25,C395,"Erin Copeland",West,Kolkata,P5844,Chair,Home,2341.00,3,5.00,UPI,Returned,0.00
O16312,2024-11-03,C334,"Eric Dennis",West,Kolkata,P9411,T-Shirt,Fashion,3835.00,1,15.00,COD,Returned,0.00
O16313,2024-09-19,C301,"Ashley Smith",South,Hyderabad,P4861,Lamp,Home,3352.00,5,15.00,COD,Completed,14246.00
O16314,2024-01-09,C262,"Dennis Parker",East,Hyderabad,P7058,Phone,Electronics,34551.00,2,10.00,COD,Returned,0.00
O16315,2024-02-25,C458,"Thomas Gomez",South,Kolkata,P1987,Laptop,Electronics,20719.00,5,0.00,Card,Completed,103595.00
O16316,2024-09-04,C118,"Billy Edwards",West,Mumbai,P2851,Monitor,Electronics,10830.00,1,20.00,COD,Cancelled,0.00
O16316,2024-04-01,C420,"Jason Daniels Dds",North,Delhi,P4402,Phone,Electronics,78063.00,3,20.00,Card,Returned,0.00
O16318,2024-05-02,C171,"James Gay",North,Bangalore,P2537,Laptop,Electronics,62582.00,3,10.00,Card,Returned,0.00
O16318,2024-06-28,C382,"James Allen",North,Kolkata,P4634,Jeans,Fashion,879.00,1,0.00,UPI,Completed,879.00
O16320,2024-05-03,C310,"Amber Dyer",East,Kolkata,P5142,Sofa,Home,4045.00,5,10.00,Card,Returned,0.00
O16323,2024-04-17,C231,"Rita Lopez",East,Bangalore,P4492,T-Shirt,Fashion,1286.00,2,15.00,Card,Returned,0.00
O16324,2024-02-24,C310,"Tara Hines",East,Chennai,P2274,Phone,Electronics,52985.00,1,20.00,COD,Completed,42388.00
O16324,2024-04-13,C341,"Lauren Blair",West,Bangalore,P8880,Table,Home,7361.00,3,10.00,COD,Returned,0.00
O16326,2024-07-30,C121,"Michael Moore",North,Delhi,P2479,T-Shirt,Fashion,2173.00,1,15.00,COD,Cancelled,0.00
O16326,2024-07-12,C476,"Travis Rodriguez",West,Delhi,P6173,T-Shirt,Fashion,3501.00,1,20.00,UPI,Completed,2800.80
O16327,2024-12-27,C451,"Lori Berry",North,Chennai,P9721,Jacket,Fashion,4565.00,5,10.00,COD,Completed,20542.50
O16328,2024-05-27,C139,"Joel Armstrong",North,Hyderabad,P1751,Lamp,Home,6627.00,1,0.00,UPI,Completed,6627.00
O16328,2024-07-07,C239,Unknown,South,Unknown,P6430,Jeans,Fashion,3705.00,3,15.00,UPI,Cancelled,0.00
O16329,2024-01-25,C386,"Mackenzie Morgan",East,Bangalore,P9544,Jacket,Fashion,1110.00,1,0.00,UPI,Returned,0.00
O16330,2024-06-08,C224,"Sheryl Parker",East,Bangalore,P8896,Monitor,Electronics,33448.00,3,0.00,UPI,Returned,0.00
O16330,2024-02-18,C453,"Derek Brown",North,Kolkata,P9877,Shoes,Fashion,3892.00,5,10.00,COD,Completed,17514.00
O16331,2024-12-27,C185,"Monica Allen",South,Bangalore,P2900,Chair,Home,6828.00,4,0.00,UPI,Completed,27312.00
O16331,2024-01-28,C332,"Meghan Lawrence",South,Unknown,P5386,T-Shirt,Fashion,1749.00,4,0.00,UPI,Returned,0.00
O16333,2024-03-03,C107,"Jacqueline Li",North,Delhi,P3543,Table,Home,4165.00,3,0.00,Card,Returned,0.00
O16333,2024-05-19,C193,"Douglas Raymond",North,Hyderabad,P6052,Monitor,Electronics,50815.00,5,5.00,UPI,Returned,0.00
O16335,2024-04-03,C265,Unknown,West,Chennai,P1426,Sofa,Home,4979.00,3,10.00,COD,Returned,0.00
O16335,2024-10-08,C407,"Diane Brown",West,Mumbai,P7285,Phone,Electronics,49678.00,2,15.00,UPI,Cancelled,0.00
O16336,2024-07-19,C188,"Nicholas Briggs",North,Mumbai,P1607,Lamp,Home,8031.00,2,20.00,UPI,Returned,0.00
O16336,2024-02-17,C252,"Kevin Bowen",West,Unknown,P1851,Monitor,Electronics,55640.00,3,15.00,UPI,Completed,141882.00
O16336,2024-05-10,C115,"Meghan Hanson",South,Mumbai,P9189,Headphones,Electronics,38843.00,3,0.00,COD,Cancelled,0.00
O16338,2024-07-23,C183,"Sara Wilson",East,Bangalore,P1664,Headphones,Electronics,44798.00,2,0.00,COD,Completed,89596.00
O16338,2024-11-18,C227,"Jennifer Sanchez",North,Chennai,P9174,Jeans,Fashion,837.00,4,10.00,Card,Returned,0.00
O16339,2024-12-25,C130,"Stephanie Lopez",South,Delhi,P8293,Table,Home,5275.00,5,15.00,UPI,Returned,0.00
O16341,2024-07-21,C341,"Rhonda Garner",West,Bangalore,P7152,Laptop,Electronics,21684.00,2,15.00,COD,Cancelled,0.00
O16342,2024-03-20,C312,"Clayton Mueller",South,Bangalore,P6615,T-Shirt,Fashion,3376.00,1,0.00,UPI,Cancelled,0.00
O16342,2024-07-19,C485,"Derrick Mccoy",South,Hyderabad,P8958,T-Shirt,Fashion,3845.00,1,20.00,COD,Returned,0.00
O16343,2024-10-01,C243,"Catherine Sweeney",North,Mumbai,P2584,Phone,Electronics,71269.00,5,5.00,UPI,Cancelled,0.00
O16343,2024-04-22,C102,"Gregory Brown",North,Kolkata,P5374,Lamp,Home,5540.00,2,15.00,Card,Completed,9418.00
O16345,2024-03-19,C421,"Timothy Harper",West,Mumbai,P2162,Monitor,Electronics,53983.00,3,15.00,COD,Completed,137656.65
O16345,2024-06-14,C414,"Peggy Marshall",North,Mumbai,P5798,Chair,Home,5010.00,5,20.00,COD,Returned,0.00
O16346,2024-04-10,C156,"Jason Jones",West,Chennai,P4986,Table,Home,781.00,3,5.00,UPI,Cancelled,0.00
O16346,2024-10-12,C185,"Blake Hernandez",West,Mumbai,P5240,Laptop,Electronics,39203.00,1,10.00,UPI,Completed,35282.70
O16348,2024-10-30,C235,"Ryan Krueger",East,Bangalore,P6409,Monitor,Electronics,7316.00,4,0.00,Card,Cancelled,0.00
O16348,2024-01-22,C319,"Courtney Wheeler",North,Delhi,P7346,Jeans,Fashion,2954.00,2,0.00,COD,Returned,0.00
O16348,2024-01-03,C423,Unknown,South,Kolkata,P8138,T-Shirt,Fashion,2455.00,1,20.00,Card,Completed,1964.00
O16349,2024-06-19,C423,"Meagan Davidson",East,Hyderabad,P2594,T-Shirt,Fashion,1366.00,5,5.00,Card,Completed,6488.50
O16349,2024-02-11,C396,"Amy Rangel",East,Bangalore,P2733,Laptop,Electronics,38606.00,5,0.00,COD,Completed,193030.00
O16350,2024-06-13,C110,"Sergio Hall",South,Chennai,P3919,Laptop,Electronics,11868.00,5,0.00,UPI,Completed,59340.00
O16351,2024-03-02,C183,"Brandy Watts",East,Bangalore,P2947,Monitor,Electronics,61129.00,2,15.00,UPI,Returned,0.00
O16351,2024-11-07,C140,"Nicholas Simmons",West,Bangalore,P5311,Jacket,Fashion,3102.00,5,5.00,UPI,Completed,14734.50
O16353,2024-02-08,C183,"Craig Rodriguez",West,Mumbai,P7775,Jacket,Fashion,1684.00,4,20.00,COD,Returned,0.00
O16353,2024-03-23,C345,"Kyle Bauer",East,Hyderabad,P9077,Lamp,Home,1832.00,3,10.00,COD,Completed,4946.40
O16354,2024-05-27,C215,Unknown,South,Hyderabad,P3834,T-Shirt,Fashion,1325.00,4,0.00,COD,Returned,0.00
O16355,2024-04-11,C407,"Elijah Walker",East,Hyderabad,P1308,Laptop,Electronics,17307.00,2,20.00,UPI,Returned,0.00
O16357,2024-05-29,C142,"Michael Santos",West,Hyderabad,P3771,Sofa,Home,702.00,2,0.00,UPI,Completed,1404.00
O16357,2024-02-13,C133,Unknown,North,Kolkata,P5568,Phone,Electronics,36565.00,2,0.00,UPI,Cancelled,0.00
O16358,2024-10-07,C228,"Dustin Stark",South,Bangalore,P7620,Jeans,Fashion,2039.00,2,15.00,UPI,Completed,3466.30
O16358,2024-07-19,C255,"Kayla Moore",North,Chennai,P9661,Headphones,Electronics,66468.00,2,5.00,Card,Cancelled,0.00
O16359,2024-07-28,C386,"Joseph Allison",South,Bangalore,P4933,Headphones,Electronics,5199.00,5,15.00,UPI,Returned,0.00
O16359,2024-01-31,C282,"Nicole Maxwell",West,Mumbai,P6148,Laptop,Electronics,68386.00,2,10.00,UPI,Returned,0.00
O16359,2024-04-20,C274,"Rebecca Dunn",North,Mumbai,P6376,Jeans,Fashion,2361.00,2,5.00,Card,Completed,4485.90
O16360,2024-03-15,C316,"Charles Cooper",North,Kolkata,P1562,Table,Home,5163.00,4,-10.00,UPI,Completed,22717.20
O16361,2024-11-13,C248,"Joseph Elliott",South,Unknown,P4185,Laptop,Electronics,38776.00,1,20.00,COD,Completed,31020.80
O16361,2024-12-03,C332,"Brandon Daniels",West,Hyderabad,P4845,Jeans,Fashion,740.00,5,5.00,UPI,Completed,3515.00
O16362,2024-10-12,C312,"Mr. Jesse Salas",West,Mumbai,P4451,Headphones,Electronics,30729.00,5,10.00,Card,Cancelled,0.00
O16362,2024-03-02,C364,"Thomas Schwartz",East,Delhi,P4544,Phone,Electronics,16498.00,2,15.00,COD,Returned,0.00
O16362,2024-07-19,C336,"Charles Chavez",East,Bangalore,P6420,Chair,Home,9316.00,4,20.00,Card,Returned,0.00
O16364,2024-06-05,C210,"Brian Crosby",North,Kolkata,P3488,Monitor,Electronics,46787.00,1,-10.00,Card,Returned,0.00
O16364,2024-10-31,C233,"Tara Johnson",North,Mumbai,P8738,Table,Home,7879.00,1,15.00,Card,Completed,6697.15
O16365,2024-06-01,C102,"Tamara Jones",North,Chennai,P6524,Headphones,Electronics,11360.00,2,10.00,Card,Completed,20448.00
O16368,2024-07-13,C500,"Antonio Harrison",West,Mumbai,P1218,Shoes,Fashion,1496.00,1,15.00,COD,Returned,0.00
O16368,2024-09-22,C486,"Steven Cortez",North,Chennai,P6125,T-Shirt,Fashion,1350.00,2,10.00,UPI,Completed,2430.00
O16368,2024-07-10,C399,"Victoria Faulkner",West,Bangalore,P7714,Laptop,Electronics,24309.00,4,0.00,COD,Completed,97236.00
O16368,2024-01-17,C269,"Cynthia Martin",South,Chennai,P8064,Lamp,Home,3995.00,5,0.00,COD,Completed,19975.00
O16370,2024-12-10,C336,"Chris Robbins",West,Kolkata,P2824,Sofa,Home,1813.00,3,0.00,COD,Cancelled,0.00
O16370,2024-04-18,C352,"Kevin Marsh",West,Hyderabad,P3070,Laptop,Electronics,39091.00,1,0.00,UPI,Cancelled,0.00
O16371,2024-07-12,C190,"John Reyes",East,Bangalore,P5852,Laptop,Electronics,33692.00,5,20.00,Card,Cancelled,0.00
O16371,2024-02-10,C305,"Hannah Hubbard",South,Delhi,P7364,Sofa,Home,8910.00,2,10.00,UPI,Returned,0.00
O16372,2024-06-09,C256,"Paul Rogers",West,Chennai,P1043,Table,Home,5339.00,4,0.00,UPI,Returned,0.00
O16372,2024-05-17,C478,"Diana Reese Md",South,Kolkata,P1111,Jacket,Fashion,3544.00,2,0.00,UPI,Returned,0.00
O16373,2024-05-04,C361,"Mandy Kaufman",North,Delhi,P2081,Chair,Home,2083.00,2,5.00,Card,Returned,0.00
O16373,2024-08-14,C288,"Nicole Wilson",South,Chennai,P6659,Lamp,Home,4064.00,3,0.00,COD,Returned,0.00
O16373,2024-09-23,C164,"Robert Wilson",South,Hyderabad,P8311,Chair,Home,4207.00,2,15.00,UPI,Returned,0.00
O16373,2024-11-02,C436,"Maria Wood",South,Delhi,P8835,Sofa,Home,6068.00,4,0.00,Card,Completed,24272.00
O16375,2024-11-15,C278,"Ashley Robertson",East,Chennai,P5545,Chair,Home,7213.00,4,15.00,UPI,Returned,0.00
O16375,2024-09-26,C334,"Susan Sutton",North,Delhi,P7930,Jacket,Fashion,3865.00,5,15.00,COD,Returned,0.00
O16376,2024-06-18,C207,Unknown,North,Bangalore,P6325,Jeans,Fashion,3217.00,4,5.00,UPI,Cancelled,0.00
O16376,2024-08-08,C461,"Jason Wolf",South,Mumbai,P6488,Laptop,Electronics,34331.00,2,5.00,UPI,Cancelled,0.00
O16377,2024-03-14,C351,"Richard Jackson",West,Mumbai,P1061,Table,Home,7323.00,1,20.00,COD,Returned,0.00
O16379,2024-05-08,C154,"Suzanne Griffin",South,Hyderabad,P1970,Sofa,Home,8969.00,3,0.00,UPI,Cancelled,0.00
O16379,2024-06-10,C255,"Edward Torres",South,Mumbai,P8868,Shoes,Fashion,3197.00,2,15.00,UPI,Completed,5434.90
O16380,2024-09-16,C444,"Donna Miller",West,Kolkata,P9759,Jacket,Fashion,2219.00,2,10.00,Card,Completed,3994.20
O16381,2024-04-24,C376,"Travis Nielsen",North,Delhi,P1047,Sofa,Home,6839.00,5,5.00,Card,Cancelled,0.00
O16382,2024-01-13,C158,"Mark Anderson",West,Chennai,P6954,Jacket,Fashion,1372.00,4,20.00,UPI,Cancelled,0.00
O16382,2024-12-02,C122,"Gina Torres",South,Kolkata,P8597,Sofa,Home,1480.00,5,0.00,Card,Returned,0.00
O16383,2024-07-22,C315,"Carrie Hart",East,Delhi,P1536,T-Shirt,Fashion,3543.00,1,0.00,Card,Returned,0.00
O16383,2024-02-03,C183,"Brandon Wang",North,Chennai,P2511,Lamp,Home,2888.00,5,15.00,COD,Completed,12274.00
O16383,2024-03-22,C414,Unknown,North,Mumbai,P4642,Headphones,Electronics,63795.00,3,5.00,COD,Returned,0.00
O16383,2024-11-20,C139,Unknown,West,Bangalore,P6605,Headphones,Electronics,34484.00,2,5.00,COD,Completed,65519.60
O16384,2024-12-10,C488,"Jessica Irwin",South,Mumbai,P4159,Phone,Electronics,74613.00,1,15.00,Card,Cancelled,0.00
O16384,2024-01-26,C205,"Aaron Gross",West,Mumbai,P4278,Table,Home,4653.00,1,20.00,UPI,Completed,3722.40
O16384,2024-04-16,C198,"Andrea Kirk",South,Hyderabad,P8835,Laptop,Electronics,60979.00,1,10.00,UPI,Returned,0.00
O16385,2024-06-13,C491,"Patricia Wyatt",North,Mumbai,P1117,Table,Home,7135.00,3,0.00,Card,Cancelled,0.00
O16385,2024-05-31,C375,"Jamie Neal",West,Hyderabad,P2411,Phone,Electronics,21570.00,4,5.00,Card,Completed,81966.00
O16386,2024-06-24,C269,"Natalie Rosales",North,Kolkata,P4574,Monitor,Electronics,43054.00,5,0.00,COD,Returned,0.00
O16386,2024-03-03,C177,"Timothy Nelson",South,Kolkata,P6161,Laptop,Electronics,56668.00,4,-10.00,COD,Returned,0.00
O16386,2024-02-17,C246,"Joanna Rose",North,Delhi,P8729,Jacket,Fashion,2899.00,1,10.00,UPI,Returned,0.00
O16387,2024-07-19,C233,"Angela Lindsey",East,Kolkata,P7654,Monitor,Electronics,30513.00,2,20.00,Card,Cancelled,0.00
O16388,2024-04-18,C360,"John Reilly",West,Kolkata,P9600,Chair,Home,3939.00,2,0.00,Card,Cancelled,0.00
O16389,2024-03-20,C270,"Kayla Fernandez",North,Mumbai,P5895,Jacket,Fashion,1505.00,3,20.00,UPI,Returned,0.00
O16393,2024-03-11,C367,"Joshua Brown",South,Bangalore,P3835,Shoes,Fashion,3445.00,1,20.00,UPI,Cancelled,0.00
O16394,2024-04-15,C135,"Leslie Bailey",North,Chennai,P1811,Jacket,Fashion,2136.00,5,15.00,Card,Returned,0.00
O16395,2024-03-28,C237,"Nicholas Robles",South,Kolkata,P1210,Laptop,Electronics,19525.00,5,0.00,UPI,Cancelled,0.00
O16395,2024-01-08,C462,"Lauren Davis",East,Chennai,P3863,Table,Home,7500.00,4,10.00,UPI,Cancelled,0.00
O16395,2024-01-02,C363,"Donald Hall",North,Unknown,P6411,Shoes,Fashion,4601.00,4,20.00,UPI,Cancelled,0.00
O16398,2024-05-30,C326,"Leonard Quinn",South,Bangalore,P6197,T-Shirt,Fashion,1585.00,4,20.00,Card,Cancelled,0.00
O16398,2024-12-16,C340,"Melissa Archer",South,Bangalore,P8840,Chair,Home,5747.00,1,10.00,UPI,Returned,0.00
O16399,2024-01-19,C391,"Eric Cunningham",South,Hyderabad,P8561,Sofa,Home,4457.00,1,0.00,COD,Completed,4457.00
O16401,2024-11-04,C325,"Jessica Moran",South,Delhi,P1814,Sofa,Home,5311.00,5,0.00,Card,Cancelled,0.00
O16401,2024-02-01,C478,"Melody White",West,Hyderabad,P2213,T-Shirt,Fashion,1381.00,1,5.00,UPI,Completed,1311.95
